mode,3
wheelSpeed,0.2
wheelSpeed,0.2
side,0
front,437
front,437
steering,45
steering,45
side,0
mode,3
mode,3
wheelSpeed,0.3
wheelSpeed,0.3
side,0
side,0
steering,45
steering,45
front,418
front,418
mode,3
mode,3
wheelSpeed,0.1
wheelSpeed,0.1
steering,45
side,0
side,0
steering,45
front,371
front,371
mode,3
wheelSpeed,0.2
steering,45
side,0
side,0
mode,3
wheelSpeed,0.2
steering,45
front,383
front,383
mode,3
mode,3
wheelSpeed,0.3
steering,45
side,0
front,402
front,402
steering,45
wheelSpeed,0.3
side,0
mode,3
mode,3
wheelSpeed,0.3
wheelSpeed,0.3
steering,45
steering,45
front,408
side,0
front,408
side,0
mode,3
mode,3
wheelSpeed,0.5
wheelSpeed,0.5
steering,45
side,0
side,0
steering,45
front,394
front,394
mode,3
mode,3
wheelSpeed,0.3
wheelSpeed,0.3
steering,45
steering,45
side,0
side,0
front,395
front,395
mode,3
mode,3
wheelSpeed,0.6
wheelSpeed,0.6
steering,45
side,0
steering,45
side,0
front,405
front,405
mode,3
mode,3
wheelSpeed,0.5
wheelSpeed,0.5
steering,45
steering,45
side,0
side,0
front,403
front,403
mode,3
mode,3
wheelSpeed,0.6
wheelSpeed,0.6
steering,45
steering,45
side,0
front,399
side,0
front,399
mode,3
mode,3
wheelSpeed,0.6
steering,45
side,0
wheelSpeed,0.6
front,397
side,0
front,397
steering,45
mode,3
mode,3
wheelSpeed,0.8
wheelSpeed,0.8
steering,45
side,0
front,398
front,398
steering,45
side,0
mode,3
mode,3
wheelSpeed,0.7
side,0
front,405
steering,45
front,405
wheelSpeed,0.7
steering,45
side,0
mode,3
wheelSpeed,0.8
wheelSpeed,0.8
steering,45
steering,45
side,0
side,0
front,403
front,403
mode,3
mode,3
mode,3
wheelSpeed,0.9
wheelSpeed,0.9
steering,45
steering,45
side,0
side,0
front,398
front,398
mode,3
mode,3
wheelSpeed,0.8
wheelSpeed,0.8
steering,45
steering,45
side,0
front,404
side,0
front,404
mode,3
mode,3
wheelSpeed,1
wheelSpeed,1
steering,45
steering,45
side,0
side,0
front,391
front,391
mode,3
mode,3
wheelSpeed,0.9
wheelSpeed,0.9
steering,45
steering,45
side,0
side,0
front,404
front,404
mode,3
mode,3
wheelSpeed,0.9
wheelSpeed,0.9
steering,45
steering,45
side,0
side,0
front,412
front,412
mode,3
mode,3
wheelSpeed,1
wheelSpeed,1
steering,45
steering,45
side,0
side,0
front,400
front,400
mode,3
mode,3
wheelSpeed,0.9
wheelSpeed,0.9
steering,45
steering,45
side,0
side,0
front,393
front,393
mode,3
mode,3
wheelSpeed,0.9
wheelSpeed,0.9
steering,45
steering,45
side,0
side,0
front,403
front,403
mode,3
mode,3
wheelSpeed,0.9
wheelSpeed,0.9
steering,45
steering,45
side,0
side,0
front,399
front,399
mode,3
mode,3
wheelSpeed,0.9
wheelSpeed,0.9
steering,45
steering,45
side,0
side,0
front,386
front,386
mode,3
mode,3
wheelSpeed,0.9
wheelSpeed,0.9
steering,45
steering,45
side,0
side,0
front,396
front,396
mode,3
mode,3
wheelSpeed,1
wheelSpeed,1
steering,45
steering,45
side,0
side,0
front,409
front,409
mode,3
mode,3
wheelSpeed,0.9
wheelSpeed,0.9
steering,45
steering,45
side,0
side,0
front,385
front,385
mode,3
mode,3
wheelSpeed,0.9
wheelSpeed,0.9
steering,45
steering,45
side,0
side,0
front,386
front,386
mode,3
mode,3
wheelSpeed,0.9
steering,45
side,0
front,400
front,400
steering,45
wheelSpeed,0.9
side,0
mode,3
mode,3
wheelSpeed,1
steering,45
side,0
front,408
front,408
side,0
steering,45
wheelSpeed,1
mode,3
mode,3
wheelSpeed,0.9
wheelSpeed,0.9
steering,45
side,0
steering,45
side,0
front,398
front,398
mode,3
mode,3
wheelSpeed,0.8
wheelSpeed,0.8
steering,45
side,0
side,0
steering,45
front,389
front,389
mode,3
steering,45
steering,45
wheelSpeed,1
side,0
front,401
front,401
wheelSpeed,1
side,0
mode,3
mode,3
mode,3
wheelSpeed,0.9
steering,45
side,0
front,411
front,411
steering,45
wheelSpeed,0.9
side,0
mode,3
mode,3
wheelSpeed,0.9
wheelSpeed,0.9
side,0
steering,45
side,0
steering,45
front,400
front,400
mode,3
mode,3
wheelSpeed,1
wheelSpeed,1
steering,45
steering,45
side,0
side,0
front,389
front,389
mode,3
mode,3
wheelSpeed,0.9
steering,45
side,0
front,389
front,389
wheelSpeed,0.9
steering,45
side,0
mode,3
mode,3
wheelSpeed,0.9
wheelSpeed,0.9
steering,45
steering,45
side,0
side,0
front,394
front,394
mode,3
mode,3
wheelSpeed,0.8
wheelSpeed,0.8
steering,45
steering,45
side,0
side,0
front,394
front,394
mode,3
mode,3
wheelSpeed,0.9
wheelSpeed,0.9
steering,45
steering,45
side,0
side,0
front,392
front,392
mode,3
mode,3
wheelSpeed,1
wheelSpeed,1
steering,45
steering,45
side,0
side,0
front,396
front,396
mode,3
mode,3
wheelSpeed,0.9
wheelSpeed,0.9
steering,45
steering,45
side,0
side,0
front,404
front,404
mode,3
mode,3
wheelSpeed,0.9
wheelSpeed,0.9
steering,45
steering,45
side,0
front,399
side,0
front,399
mode,3
mode,3
wheelSpeed,-99.9
steering,45
wheelSpeed,-99.9
front,398
front,398
side,0
steering,45
side,0
mode,3
mode,3
wheelSpeed,0.2
steering,45
wheelSpeed,0.2
steering,45
side,0
side,0
front,390
front,390
mode,3
mode,3
wheelSpeed,0
steering,45
wheelSpeed,0
front,365
side,0
side,0
steering,45
front,365
mode,3
mode,3
wheelSpeed,0
side,0
side,0
front,371
wheelSpeed,0
steering,45
steering,45
front,371
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
front,371
front,371
side,0
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
front,371
side,0
front,371
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
front,366
front,366
side,0
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,362
front,362
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,362
front,362
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,362
front,362
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,362
front,362
mode,3
mode,3
wheelSpeed,0
side,0
steering,45
front,362
front,362
side,0
steering,45
wheelSpeed,0
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,362
front,362
mode,3
mode,3
wheelSpeed,0
steering,45
wheelSpeed,0
steering,45
side,0
side,0
front,362
front,362
mode,3
mode,3
wheelSpeed,0
side,0
side,0
front,363
front,363
steering,45
steering,45
wheelSpeed,0
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
side,0
front,365
front,365
steering,45
steering,45
side,0
mode,3
mode,3
wheelSpeed,0
steering,45
steering,45
side,0
side,0
wheelSpeed,0
front,363
front,363
mode,3
mode,3
wheelSpeed,0
side,0
side,0
front,361
front,361
steering,45
steering,45
wheelSpeed,0
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,361
front,361
mode,3
mode,3
wheelSpeed,0
side,0
side,0
front,361
front,361
steering,45
steering,45
wheelSpeed,0
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,361
front,361
mode,3
mode,3
wheelSpeed,0
side,0
side,0
steering,45
wheelSpeed,0
steering,45
front,361
front,361
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
front,366
front,366
side,0
mode,3
mode,3
wheelSpeed,0
steering,45
wheelSpeed,0
steering,45
side,0
side,0
front,364
front,364
mode,3
mode,3
wheelSpeed,0
steering,45
steering,45
wheelSpeed,0
side,0
side,0
front,364
front,364
mode,3
mode,3
wheelSpeed,0
side,0
side,0
front,364
front,364
steering,45
steering,45
wheelSpeed,0
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
side,0
front,362
steering,45
side,0
front,362
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
side,0
front,362
front,362
side,0
steering,45
steering,45
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
side,0
side,0
steering,45
front,364
front,364
mode,3
mode,3
wheelSpeed,0
side,0
side,0
front,361
front,361
steering,45
steering,45
wheelSpeed,0
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
front,365
front,365
side,0
steering,45
side,0
mode,3
steering,45
steering,45
side,0
side,0
front,364
front,364
wheelSpeed,0
wheelSpeed,0
mode,3
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
side,0
front,362
front,362
steering,45
steering,45
side,0
mode,3
mode,3
wheelSpeed,0
steering,45
wheelSpeed,0
steering,45
side,0
side,0
front,363
front,363
mode,3
mode,3
wheelSpeed,0
steering,45
side,0
front,364
front,364
wheelSpeed,0
steering,45
side,0
mode,3
mode,3
wheelSpeed,0
steering,45
side,0
front,364
front,364
steering,45
wheelSpeed,0
side,0
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,364
front,364
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,363
front,363
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
side,0
front,360
front,360
steering,45
steering,45
side,0
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,363
front,363
mode,3
mode,3
wheelSpeed,0
steering,45
side,0
front,362
front,362
wheelSpeed,0
steering,45
side,0
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
side,0
side,0
steering,45
front,361
front,361
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,361
front,361
mode,3
mode,3
wheelSpeed,0
steering,45
wheelSpeed,0
steering,45
front,361
side,0
front,361
side,0
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,363
front,363
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
side,0
side,0
front,363
front,363
steering,45
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,363
front,363
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
side,0
front,362
front,362
steering,45
steering,45
side,0
mode,3
mode,3
wheelSpeed,0
front,361
front,361
wheelSpeed,0
side,0
steering,45
side,0
steering,45
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
steering,45
side,0
front,362
front,362
side,0
steering,45
mode,3
mode,3
wheelSpeed,0
steering,45
side,0
steering,45
front,362
side,0
front,362
wheelSpeed,0
mode,3
mode,3
wheelSpeed,0
steering,45
side,0
wheelSpeed,0
front,362
steering,45
front,362
side,0
mode,3
mode,3
wheelSpeed,0
steering,45
wheelSpeed,0
steering,45
side,0
side,0
front,361
front,361
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
side,0
front,361
front,361
side,0
steering,45
steering,45
mode,3
mode,3
wheelSpeed,0
steering,45
wheelSpeed,0
steering,45
side,0
side,0
front,361
front,361
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
side,0
front,361
front,361
steering,45
steering,45
side,0
mode,3
mode,3
wheelSpeed,0
steering,45
side,0
side,0
wheelSpeed,0
steering,45
front,361
front,361
mode,3
mode,3
wheelSpeed,0
wheelSpeed,0
side,0
side,0
steering,45
front,361
steering,45
front,361
mode,3
mode,3
wheelSpeed,0
steering,45
steering,45
wheelSpeed,0
side,0
front,362
front,362
side,0
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,362
front,362
steering,45
wheelSpeed,0
side,0
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,361
front,361
wheelSpeed,0
steering,45
side,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
side,0
front,361
steering,45
side,0
front,361
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,361
front,361
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,361
front,361
mode,0
mode,0
wheelSpeed,0
side,0
side,0
front,360
front,360
steering,45
steering,45
wheelSpeed,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
side,0
steering,45
side,0
front,364
steering,45
front,364
mode,0
wheelSpeed,0
wheelSpeed,0
mode,0
steering,45
steering,45
side,0
side,0
front,362
front,362
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,362
front,362
steering,45
wheelSpeed,0
side,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
side,0
front,362
front,362
steering,45
side,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,362
front,362
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,362
front,362
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,362
front,362
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
side,0
side,0
steering,45
front,3945
front,3945
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,362
front,362
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,362
front,362
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,3945
front,3945
mode,0
mode,0
wheelSpeed,0
steering,45
wheelSpeed,0
steering,45
side,0
side,0
front,3945
front,3945
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,360
front,360
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,360
front,360
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,360
front,360
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,361
front,361
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,360
front,360
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,360
front,360
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,361
front,361
mode,0
mode,0
wheelSpeed,0
side,0
side,0
front,362
front,362
steering,45
steering,45
wheelSpeed,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
side,0
side,0
steering,45
front,362
front,362
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,362
front,362
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,361
front,361
mode,0
mode,0
wheelSpeed,0
steering,45
wheelSpeed,0
steering,45
side,0
front,361
front,361
side,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,361
front,361
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,362
front,362
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,360
front,360
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,360
front,360
mode,0
mode,0
wheelSpeed,0
steering,45
steering,45
wheelSpeed,0
side,0
side,0
front,360
front,360
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,362
side,0
steering,45
wheelSpeed,0
front,362
mode,0
wheelSpeed,0
mode,0
steering,45
wheelSpeed,0
side,0
steering,45
side,0
front,360
front,360
mode,0
mode,0
wheelSpeed,0
steering,45
steering,45
side,0
front,360
side,0
front,360
wheelSpeed,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
side,0
front,360
front,360
steering,45
steering,45
side,0
mode,0
mode,0
wheelSpeed,0
side,0
side,0
steering,45
wheelSpeed,0
steering,45
front,361
front,361
mode,0
mode,0
wheelSpeed,0
steering,45
steering,45
front,360
front,360
side,0
wheelSpeed,0
side,0
wheelSpeed,0
steering,45
side,0
front,362
front,362
steering,45
wheelSpeed,0
side,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,359
front,359
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,361
front,361
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,359
front,359
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,359
front,359
mode,0
mode,0
wheelSpeed,0
steering,45
steering,45
wheelSpeed,0
side,0
front,359
front,359
side,0
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,363
side,0
steering,45
wheelSpeed,0
front,363
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
side,0
steering,45
front,360
side,0
front,360
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
front,360
side,0
front,360
mode,0
mode,0
wheelSpeed,0
steering,45
steering,45
front,360
front,360
side,0
side,0
wheelSpeed,0
mode,0
mode,0
wheelSpeed,0
steering,45
steering,45
wheelSpeed,0
side,0
side,0
front,360
front,360
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,360
front,360
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,360
front,360
wheelSpeed,0
steering,45
side,0
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,360
side,0
front,360
wheelSpeed,0
steering,45
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
side,0
steering,45
side,0
steering,45
front,360
front,360
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,361
side,0
steering,45
wheelSpeed,0
front,361
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
wheelSpeed,0
side,0
steering,45
front,361
front,361
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,361
front,361
wheelSpeed,0
steering,45
side,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,363
front,363
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,361
front,361
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,361
front,361
mode,0
mode,0
wheelSpeed,0
steering,45
steering,45
wheelSpeed,0
side,0
front,361
side,0
front,361
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
front,361
side,0
front,361
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
front,361
front,361
side,0
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,361
side,0
steering,45
wheelSpeed,0
front,361
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
wheelSpeed,0
front,361
steering,45
front,361
side,0
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,362
front,362
steering,45
wheelSpeed,0
side,0
mode,0
mode,0
wheelSpeed,0
steering,45
steering,45
wheelSpeed,0
side,0
side,0
front,359
front,359
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
front,359
front,359
side,0
mode,0
mode,0
wheelSpeed,0
steering,45
steering,45
front,359
front,359
side,0
wheelSpeed,0
side,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,360
front,360
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
side,0
front,360
steering,45
front,360
wheelSpeed,0
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,359
front,359
steering,45
wheelSpeed,0
side,0
mode,0
mode,0
wheelSpeed,0
side,0
side,0
front,359
front,359
wheelSpeed,0
steering,45
steering,45
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,361
front,361
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,361
front,361
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
side,0
front,3944
front,3944
steering,45
steering,45
side,0
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,3944
front,3944
steering,45
wheelSpeed,0
side,0
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,3944
front,3944
steering,45
wheelSpeed,0
side,0
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,3944
front,3944
steering,45
side,0
wheelSpeed,0
mode,0
mode,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
wheelSpeed,0
front,359
front,359
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
side,0
front,358
front,358
steering,45
side,0
mode,0
mode,0
wheelSpeed,0
steering,45
steering,45
wheelSpeed,0
side,0
side,0
front,358
front,358
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
front,358
side,0
front,358
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
side,0
front,361
front,361
steering,45
steering,45
side,0
mode,0
wheelSpeed,0
wheelSpeed,0
mode,0
steering,45
steering,45
side,0
side,0
front,360
front,360
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,360
front,360
steering,45
side,0
wheelSpeed,0
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
wheelSpeed,0
side,0
steering,45
front,360
front,360
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,360
front,360
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,359
front,359
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,360
front,360
wheelSpeed,0
steering,45
side,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
front,358
side,0
front,358
mode,0
wheelSpeed,0
steering,45
side,0
side,0
front,359
front,359
mode,0
wheelSpeed,0
steering,45
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
side,0
side,0
front,359
front,359
steering,45
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
mode,0
side,0
side,0
front,363
front,363
mode,0
wheelSpeed,0
mode,0
wheelSpeed,0
steering,45
steering,45
side,0
front,362
front,362
side,0
mode,0
mode,0
wheelSpeed,0
steering,45
steering,45
front,361
front,361
side,0
side,0
wheelSpeed,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
side,0
front,364
side,0
front,364
steering,45
mode,0
mode,0
wheelSpeed,0
side,0
front,365
front,365
wheelSpeed,0
steering,45
side,0
steering,45
mode,0
mode,0
wheelSpeed,0
side,0
side,0
steering,45
front,365
steering,45
front,365
wheelSpeed,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
front,365
side,0
front,365
side,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
side,0
front,363
steering,45
side,0
steering,45
front,363
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
steering,45
front,362
wheelSpeed,0
front,362
side,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
side,0
side,0
steering,45
front,271
front,271
mode,0
mode,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,351
wheelSpeed,0
front,351
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
wheelSpeed,0
steering,45
side,0
front,351
front,351
mode,0
mode,0
wheelSpeed,0
side,0
side,0
front,353
front,353
steering,45
steering,45
wheelSpeed,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
front,353
side,0
front,353
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
side,0
front,353
front,353
steering,45
steering,45
side,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
side,0
front,355
front,355
steering,45
steering,45
side,0
mode,0
mode,0
wheelSpeed,0
side,0
side,0
front,355
front,355
steering,45
steering,45
wheelSpeed,0
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
side,0
front,356
wheelSpeed,0
front,356
steering,45
mode,0
steering,45
steering,45
side,0
mode,0
wheelSpeed,0
wheelSpeed,0
side,0
front,356
front,356
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
side,0
side,0
steering,45
front,356
front,356
mode,0
mode,0
wheelSpeed,0
steering,45
wheelSpeed,0
front,356
front,356
side,0
steering,45
side,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
front,355
front,355
side,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
front,355
front,355
side,0
mode,0
steering,45
steering,45
wheelSpeed,0
mode,0
front,355
front,355
side,0
wheelSpeed,0
side,0
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,357
front,357
steering,45
side,0
wheelSpeed,0
mode,0
wheelSpeed,0
steering,45
side,0
side,0
front,356
wheelSpeed,0
mode,0
steering,45
front,356
mode,0
mode,0
wheelSpeed,0
side,0
side,0
front,357
front,357
steering,45
steering,45
wheelSpeed,0
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,356
front,356
side,0
steering,45
wheelSpeed,0
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,358
side,0
steering,45
wheelSpeed,0
front,358
mode,0
mode,0
wheelSpeed,0
steering,45
side,0
front,357
front,357
steering,45
wheelSpeed,0
side,0
mode,0
wheelSpeed,0
steering,45
side,0
side,0
front,357
wheelSpeed,0
mode,0
steering,45
front,357
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
side,0
front,358
front,358
steering,45
steering,45
side,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
side,0
side,0
steering,45
front,358
front,358
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
side,0
front,358
front,358
side,0
steering,45
steering,45
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
front,358
front,358
side,0
steering,45
side,0
mode,0
mode,0
wheelSpeed,0
side,0
side,0
front,358
front,358
steering,45
steering,45
wheelSpeed,0
mode,0
steering,45
steering,45
side,0
side,0
front,358
front,358
mode,0
wheelSpeed,0
wheelSpeed,0
mode,0
mode,0
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,358
front,358
mode,0
mode,0
wheelSpeed,0
side,0
steering,45
steering,45
front,102
side,0
wheelSpeed,0
front,102
mode,2
mode,2
wheelSpeed,0
steering,45
side,0
side,0
steering,45
wheelSpeed,0
front,360
front,360
mode,2
mode,2
steering,45
wheelSpeed,0
wheelSpeed,0
side,0
side,0
front,361
steering,45
front,361
mode,2
mode,2
wheelSpeed,0
side,0
side,0
front,360
front,360
steering,45
wheelSpeed,0
steering,45
mode,2
mode,2
wheelSpeed,0
wheelSpeed,0
steering,45
side,0
side,0
front,359
front,359
steering,45
mode,2
mode,2
wheelSpeed,0
wheelSpeed,0
side,0
steering,45
steering,45
front,360
side,0
front,360
mode,2
mode,2
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
front,359
side,0
front,359
side,0
mode,2
mode,2
wheelSpeed,0
wheelSpeed,0
steering,45
steering,45
side,0
side,0
front,361
front,361
mode,2
wheelSpeed,0
wheelSpeed,0
mode,2
steering,45
front,271
side,0
front,271
side,0
steering,45
mode,2
mode,2
wheelSpeed,0
wheelSpeed,0
steering,45
front,352
front,352
steering,45
side,0
side,0
mode,2
mode,2
steering,45
